Hugo_Symbol	0
LRP5	0.17943026102820653
SNX17	0.17549913261923353
ART5	0.16689842288511178
LINC00906	0.16255169946380227
SMTNL2	0.16242692207264914
TSPAN3	0.1615466473459077
MASP1	0.1583829944111041
NCKAP5L	0.15506776859071714
PDLIM4	0.1539538762270562
KCTD17	0.15053344657367743
RTCB	0.149796395271346
SLC35B4	0.1490979747937856
FGB	0.14686562385582513
PXN	0.14618270909546888
EFEMP1	0.14550700686133197
PEPD	0.1442874465723078
P4HB	0.14420335359433492
SLC35E4	0.1440297690668184
CHMP6	0.14402308443235431
ZNF853	0.14397079898238987
MGP	0.14379641863886422
MUC7	0.14362246208422366
FKBP8	0.14355106332924897
KLC3	0.14303499182944818
HK1	0.14216628330656256
CDH10	0.1401700707465808
CUEDC1	0.14008622354902164
TBC1D22A	0.1394936301247884
WIPI1	0.1388566052489431
MME	0.13842638716033323
PACSIN2	0.13782924399790492
PLCD3	0.13763552645770935
LCN6	0.136726966772562
GNB1L	0.13660800449389632
DCAF8L1	0.136396103228577
OLFM4	0.13545142942647212
LAMC3	0.13367405865279736
ATP8B2	0.13343051166148553
ACSF3	0.13311842892454265
TMED1	0.13292508434483066
MLYCD	0.13266135519498967
GGT7	0.13243437744586523
AQP5	0.13220649797700101
AP1M1	0.13134223614063598
PSG4	0.13133817624212707
LGALS3BP	0.13121049635557608
ADGRG1	0.13088032659354612
GH2	0.13064910454819834
PGLS	0.13061119727330758
IRX1	0.12996876515281536
DCAF8L2	0.12992762460639465
DKK1	0.1298982363523778
FMOD	0.12923076102116354
NGFR	0.12900693971096225
CLCF1	0.1277802177020147
FCHO1	0.12775791644822998
DNAJC18	0.12744639624669285
FZD2	0.1265648031735423
MAP1S	0.1263535731330471
PITX1	0.1262228828491111
WDR86	0.1260910977586873
CEACAM20	0.12598761023578417
HBD	0.1259020864132818
GPS1	0.12565833822844924
PLBD2	0.12549205464410368
SLC38A10	0.12542266984714084
KIF7	0.12541443602677962
EHD3	0.1252881958404919
TOM1	0.12495656036058642
PTPRN	0.12463875262525578
DAGLA	0.12462256164917598
MAP3K3	0.12396901457590474
EDN1	0.12334204421608574
RPTOR	0.12323603290148327
CD99L2	0.12313151506241979
C2ORF40	0.12293888555073429
MMRN1	0.12288343703607475
DTX1	0.12251499139443522
CADM3	0.12191333184700182
TST	0.12180211714265916
MT1X	0.12153285491709102
C17ORF70	0.12144267330366985
SLC16A3	0.1214337849428753
BABAM1	0.1213816149125897
NACC1	0.12128770475300119
CCDC102A	0.12107817083417899
SOSTDC1	0.12075250808282191
SH3BGRL2	0.12065866891126562
PKN1	0.120658253944285
VWCE	0.12063037479672781
ITM2C	0.12047273165072846
TMEM98	0.12029538842211364
C17ORF47	0.1198783043982203
TEX2	0.11956832327427418
GPR142	0.11935951282357286
RBMS2	0.11910965520531261
OR1B1	0.1190783314507731
GAA	0.11870910877689747
PLEKHM1	0.11863339143119302
TRIM6-TRIM34	0.11855345226165404
ANGPTL4	0.1185406909044783
TMEM161A	0.11819965809867308
SFTA2	0.11803175479081404
PPP1R3G	0.11802289440581956
TACO1	0.11801605961486007
CPA1	0.11776955737079138
FAM195B	0.11769827327366936
FRG2	0.11756665174913843
RSPO1	0.11748013940293256
TSPAN17	0.11698521839737522
UBA52	0.11692536882090963
NCLN	0.11675859211901596
CNP	0.1166695508290541
CRTAC1	0.11665705019101362
C15ORF39	0.1162711737719978
B3GNT7	0.11621728347977013
NPY2R	0.11612404047412048
ACADVL	0.1160452897100804
AOC1	0.11596554983063308
CHPF	0.11576154535379132
RAB11FIP5	0.11545814254465393
XYLT2	0.11541863341938606
NOTUM	0.11535539551542925
SLC35C2	0.1151076013391218
IL11RA	0.11505785525909198
LMAN2	0.11503082284584255
ST3GAL2	0.11495475423072811
NDUFB7	0.11494777083114897
NTN1	0.11493141565634443
ATP13A1	0.11444707868155012
RNF186	0.11392881806794176
GUSBP5	0.11370577342939903
ST3GAL4	0.11357384116452798
KIT	0.11345038997258373
MAGEA2	0.11338363969372953
GFAP	0.11336713808674972
NSFL1C	0.11321677995080123
RAB6B	0.11320474005506309
MEG8	0.11313199474751644
CCDC8	0.11309777670645607
DGCR2	0.11308294769710792
SLC12A4	0.11297571409380656
MKL1	0.11294908787281559
FLNA	0.11281170627626853
FGFBP1	0.11276671709357464
SPNS2	0.1126863582556937
ECH1	0.11266997314020345
PIK3R2	0.11259910585498166
LINC01091	0.11233544653213658
GALNT2	0.11218841625561124
SSPN	0.11218459793386165
GPAT2	0.11215010099466241
SMO	0.11212622573812725
SEC14L1	0.1120877321745306
STRADA	0.11208277851295567
ASPSCR1	0.11206462092900635
MPV17L2	0.11201114622645436
RCAN1	0.11193705654865595
PID1	0.11161788951205136
A4GALT	0.11118544712313037
FOLR1	0.11087387291532852
P4HA2	0.11063292053466701
NACAD	0.11063019093254108
MATN2	0.1105199409097643
EPHB4	0.11020643324437206
TRPM3	0.11011091064865206
EDN3	0.11010689026756043
BCORL1	0.10983113280915621
PREB	0.10965007310577751
NLGN2	0.10942071067419881
COPE	0.10935762094483904
OOEP	0.10924295646807594
VPS37D	0.10918655565427576
KCNN1	0.10906986852435942
RHPN2	0.10900785203029051
HOXC13	0.10899321867054197
USP11	0.10896671626815453
CHD4	0.10881441292294215
LAMB2	0.10869287415807169
MCHR2	0.10865816524551652
ITGA3	0.10861078538935443
CRYGN	0.10856385894095154
TIGAR	0.10851991666966414
LPCAT1	0.10849952558860408
LOXL4	0.10846928184713359
NEO1	0.10836237192901158
GIPC1	0.10829842020478611
MBTPS1	0.10824441431912603
MMP3	0.10819803139785734
SLC12A5	0.10812873810072517
H19	0.10800531230194917
ELL	0.10790235719183616
LOC100271832	0.10786947490902218
PI15	0.1078115327624089
EIF4E1B	0.10780307418252481
TMEM130	0.10772020804508517
VPS18	0.10769199785967654
DES	0.107572002876698
KLHL26	0.10752858095585577
SNORA45B	0.1073366244809103
B3GNT3	0.1072087434275843
PCTP	0.10715049251522728
PLTP	0.10705985574057646
DGCR6L	0.1070033409094961
FGF2	0.10693462315952862
DAPK3	0.10687167977767126
SNORA84	0.10685248364386571
PDE7B	0.10682213531278875
FAM83F	0.10680814588789678
FBXO7	0.10669463779820103
POLR2E	0.10656424355959655
ZDHHC8	0.1063937161206063
MRGPRF	0.1063620997948542
TLE2	0.10630626781747593
GLG1	0.10626371375860497
FN3K	0.1061984050087264
RNF185	0.10613927187192361
BPIFA2	0.10611683120466357
UCP1	0.10607373309273858
HIC2	0.10601529450133532
CYP2U1	0.10599605633596616
COLGALT1	0.1058826337685862
P3H3	0.10580781405987676
ADAM33	0.10558173771741709
TNFRSF1A	0.10538361078774844
APBB1	0.10537321380673101
YIF1B	0.10529708047636589
DPF1	0.10519606193687389
PLP1	0.1051696266490847
ODF3L2	0.10509980804897412
ADSL	0.10509256442813236
USP5	0.10508087647899526
AJUBA	0.10503943206810963
SGMS2	0.10484515841606185
HADHA	0.10483984125315615
TMEM92	0.10481594286310798
IL17B	0.10479266910484977
ZC3H7B	0.10469040749812111
ACKR1	0.10461976511152414
KLHL22	0.10458668679819556
PLXND1	0.1045837273918113
UTS2R	0.10434273090679845
LDLR	0.1042723584626496
CNN2	0.10424159810092942
TMEM208	0.1042281647763276
ARHGDIA	0.10414923232470223
SOCS3	0.10414216125457458
MCEMP1	0.10404369384047256
KCNE1	0.10375517456897762
TRDN	0.10372388855415417
ZNF319	0.10358894583110057
KRT81	0.10355875374823327
BCAR1	0.10340238481605434
POU3F3	0.10338059054528775
CCDC124	0.1033353751526374
GATAD2A	0.10324699758606058
CP	0.10320781411738705
SFRP1	0.10315071614046284
B4GALT7	0.10311738464260065
KRT83	0.10283764840204367
ARFGAP1	0.10280727420644137
NKD1	0.10263274364635938
CITED4	0.10258663460136093
UGT1A10	0.10257137058960586
OR3A1	0.1025537450703339
FTSJ3	0.10246803786157195
EFNB3	0.10239506427724102
CDH22	0.1023474816872881
RPL18A	0.10227782581339598
SNCA	0.1022650140970721
PTPRU	0.10224813846443774
NDUFA13	0.10223804730019155
SAGE1	0.10204421123558848
DDX42	0.10188913230654673
CCNJL	0.10186454686427285
PLEKHH3	0.10183943718035991
COL6A4P1	0.10181385869868827
S100B	0.10179358184319715
SDHA	0.10159676125676348
OGFOD3	0.10151251417238616
SH3PXD2B	0.10146622539034386
TSPAN9	0.10144380703102199
MEIS3P1	0.10134996816486527
TCF7L1	0.10134828186385719
SCAND1	0.1012288288695413
ITFG3	0.10119489843149566
HAP1	0.1010638169702133
ANP32AP1	0.10106351364782115
PPP1R1A	0.10105688493368513
PSMF1	0.1009976480906643
ADGRE5	0.10081159049846841
AMIGO2	0.10077872782303626
RIMKLB	0.10064665188267845
CACNA1G	0.10064433960051045
INHBB	0.10059629850753596
DBN1	0.10046708923930318
LINC00523	0.10044325635749243
SLC38A7	0.10040731756915143
CFTR	0.10040323386784553
HYAL2	0.10036318832137488
ABHD8	0.10029028115760084
DYNLL2	0.100280376669806
COX4I1	0.10027666366132336
CSNK1D	0.10019962769332401
ELANE	0.10017933486966267
KIAA1671	0.09994620460318311
TMEM104	0.09993027233413099
TTC38	0.09981181224826427
RHCG	0.09972644151698376
HEATR3	0.0996340512851514
DLG5	0.09946824012359393
KCNA6	0.09943547388808971
GOT2	0.09931749521390201
CTU2	0.09912334076578633
FAM181B	0.09911724910158942
LTBP1	0.09911104871027433
FGG	0.09909818003545745
ZNF74	0.09904956548841354
SF3B5	0.0990462567155983
IRX6	0.09904472264082251
TMEM35	0.09899215119231315
FBXL12	0.09899056519838836
LACRT	0.09888015532909805
PHB2	0.09882523087515138
ANO6	0.09882124987436307
Sep-09	0.09874605665735972
MCCD1	0.09869209591291281
SMARCD2	0.0986138793117342
FAM32A	0.09858532622863429
C19ORF53	0.09858195414537518
